worker_id,zone_id,city,zone_label,platform,season,months_active,avg_daily_hours,past_claims_count,zone_flood_risk,zone_heat_risk,zone_aqi_risk,weekly_earnings,daily_orders,avg_income_per_order,disruption_exposure,risk_label,plan_name,plan_base_premium,plan_max_payout,coverage_days,covered_event_count,avg_copay
W_02868,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,monsoon,26,9.4,3,0.7349,0.5026,0.4379,7114.54,18.5,62.04,0.6177,medium,basic,49.0,1000.0,7,4,0.2
W_02869,Z_CHE_001,Chennai,Chennai_Central,Amazon,monsoon,25,9.96,1,0.7704,0.7661,0.3697,6370.59,18.73,54.85,0.6995,medium,premium,99.0,3500.0,7,7,0.0
W_02870,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,festival,29,7.43,0,0.5029,0.4539,0.3314,4500.0,18.2,36.47,0.4643,low,basic,49.0,1000.0,7,4,0.2
W_02871,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,monsoon,11,8.27,1,0.8833,0.5932,0.5678,4500.0,8.0,51.78,0.7181,medium,basic,49.0,1000.0,7,4,0.2
W_02872,Z_BLR_001,Bangalore,Bangalore_Central,Amazon,summer,9,6.88,3,0.4139,0.4355,0.3706,7382.5,19.81,60.11,0.4299,medium,standard,79.0,2000.0,7,6,0.1
W_02873,Z_CHE_001,Chennai,Chennai_Central,Swiggy,monsoon,25,9.98,1,0.694,0.8498,0.3553,4500.0,15.15,42.13,0.6884,medium,premium,99.0,3500.0,7,7,0.0
W_02874,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,festival,33,8.87,0,0.2862,0.7842,0.9267,4500.0,14.28,48.25,0.5858,low,basic,49.0,1000.0,7,4,0.2
W_02875,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,summer,19,9.2,2,0.5714,0.8645,0.3684,4500.0,11.43,60.36,0.6385,medium,standard,79.0,2000.0,7,6,0.1
W_02876,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,summer,10,7.2,1,0.4139,0.3457,0.3399,4500.0,11.12,48.21,0.4025,medium,standard,79.0,2000.0,7,6,0.1
W_02877,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,monsoon,32,6.97,0,0.6302,0.9176,0.2871,4500.0,8.0,33.54,0.6397,low,nano,25.0,500.0,7,2,0.25
W_02878,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,winter,1,7.63,1,0.312,0.7964,0.8346,4500.0,8.0,54.34,0.5838,high,standard,79.0,2000.0,7,6,0.1
W_02879,Z_MUM_001,Mumbai,Mumbai_Coastal,Zepto,summer,47,6.74,0,0.9393,0.511,0.383,6270.38,16.88,59.92,0.6725,low,basic,49.0,1000.0,7,4,0.2
W_02880,Z_HYD_001,Hyderabad,Hyderabad_Central,Zepto,summer,23,9.58,6,0.5975,0.8569,0.4021,4743.28,16.08,47.58,0.6572,medium,premium,99.0,3500.0,7,7,0.0
W_02881,Z_MUM_001,Mumbai,Mumbai_Coastal,Zepto,monsoon,38,4.33,0,0.7724,0.5422,0.4038,6114.19,21.32,46.25,0.5901,low,premium,99.0,3500.0,7,7,0.0
W_02882,Z_MUM_001,Mumbai,Mumbai_Coastal,Blinkit,summer,6,10.15,1,0.8254,0.6466,0.4337,4500.0,16.37,44.33,0.7053,medium,basic,49.0,1000.0,7,4,0.2
W_02883,Z_KOL_001,Kolkata,Kolkata_Central,Blinkit,winter,15,6.14,2,0.7457,0.6359,0.4705,4919.67,18.17,43.67,0.6399,medium,premium,99.0,3500.0,7,7,0.0
W_02884,Z_MUM_001,Mumbai,Mumbai_Coastal,Amazon,monsoon,22,7.7,1,0.8798,0.5635,0.4689,6761.76,17.26,63.18,0.685,low,basic,49.0,1000.0,7,4,0.2
W_02885,Z_DEL_001,Delhi,Delhi_Central,Zomato,festival,28,9.65,1,0.3744,0.8733,0.8531,7312.82,20.83,56.63,0.6415,medium,premium,99.0,3500.0,7,7,0.0
W_02886,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,festival,6,11.46,5,0.7343,0.6456,0.4652,4858.3,16.35,47.93,0.6752,high,standard,79.0,2000.0,7,6,0.1
W_02887,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,monsoon,24,8.56,2,0.5873,0.878,0.2988,4500.0,12.98,49.56,0.6278,medium,premium,99.0,3500.0,7,7,0.0
W_02888,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,monsoon,23,8.49,3,0.4608,0.452,0.3713,7555.24,21.78,55.94,0.4678,medium,premium,99.0,3500.0,7,7,0.0
W_02889,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,monsoon,53,7.24,0,0.568,0.9108,0.3588,4500.0,14.79,39.34,0.6271,low,nano,25.0,500.0,7,2,0.25
W_02890,Z_CHE_002,Chennai,Chennai_Suburban,Blinkit,summer,58,7.22,2,0.6921,0.7836,0.2851,4871.41,13.98,56.21,0.6322,low,nano,25.0,500.0,7,2,0.25
W_02891,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,monsoon,25,8.14,2,0.5421,0.6924,0.3865,4500.0,13.5,53.1,0.5687,medium,basic,49.0,1000.0,7,4,0.2
W_02892,Z_CHE_001,Chennai,Chennai_Central,Zomato,festival,39,5.88,0,0.818,0.8455,0.4384,4500.0,10.4,60.41,0.7118,low,standard,79.0,2000.0,7,6,0.1
W_02893,Z_DEL_002,Delhi,Delhi_NCR,Zepto,summer,12,10.09,4,0.2608,0.932,0.9003,4500.0,15.93,38.6,0.6315,medium,standard,79.0,2000.0,7,6,0.1
W_02894,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,monsoon,21,8.49,0,0.5107,0.8033,0.4667,4500.0,13.42,46.63,0.6042,medium,standard,79.0,2000.0,7,6,0.1
W_02895,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,festival,13,10.76,2,0.8747,0.545,0.4109,6964.28,19.26,58.31,0.69,medium,premium,99.0,3500.0,7,7,0.0
W_02896,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,monsoon,34,7.61,0,0.8703,0.5633,0.437,4883.81,14.19,55.52,0.6744,low,premium,99.0,3500.0,7,7,0.0
W_02897,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,monsoon,9,8.73,0,0.7311,0.6015,0.4463,4500.0,13.46,43.39,0.639,medium,standard,79.0,2000.0,7,6,0.1
W_02898,Z_DEL_002,Delhi,Delhi_NCR,Amazon,monsoon,17,7.3,2,0.2583,0.8479,0.9426,4500.0,10.98,41.16,0.5851,medium,nano,25.0,500.0,7,2,0.25
W_02899,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,monsoon,8,11.36,2,0.6997,0.7662,0.3232,4861.11,17.71,44.28,0.6748,medium,nano,25.0,500.0,7,2,0.25
W_02900,Z_BLR_002,Bangalore,Bangalore_East,Zomato,monsoon,34,7.41,0,0.3525,0.3271,0.2626,6074.6,19.38,50.56,0.3575,low,premium,99.0,3500.0,7,7,0.0
W_02901,Z_BLR_001,Bangalore,Bangalore_Central,Amazon,winter,1,10.44,1,0.4832,0.4201,0.3305,4500.0,16.63,39.5,0.4888,high,basic,49.0,1000.0,7,4,0.2
W_02902,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,monsoon,42,5.35,0,0.6895,0.8033,0.3089,4500.0,13.94,44.26,0.6211,low,premium,99.0,3500.0,7,7,0.0
W_02903,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,festival,7,10.04,0,0.9276,0.606,0.372,8054.48,21.36,60.82,0.7158,medium,premium,99.0,3500.0,7,7,0.0
W_02904,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,winter,14,8.75,1,0.6363,0.8525,0.3551,4500.0,8.0,45.1,0.6611,medium,standard,79.0,2000.0,7,6,0.1
W_02905,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,winter,27,8.36,5,0.7016,0.5714,0.4906,4928.44,15.62,50.9,0.6301,medium,basic,49.0,1000.0,7,4,0.2
W_02906,Z_CHE_001,Chennai,Chennai_Central,Swiggy,monsoon,6,8.47,0,0.7418,0.8839,0.3887,5099.7,12.23,67.27,0.7097,medium,basic,49.0,1000.0,7,4,0.2
W_02907,Z_BLR_001,Bangalore,Bangalore_Central,Amazon,summer,7,9.65,2,0.4124,0.4588,0.3392,6542.03,18.22,57.91,0.4574,high,standard,79.0,2000.0,7,6,0.1
W_02908,Z_DEL_002,Delhi,Delhi_NCR,Zomato,summer,1,10.33,3,0.251,0.9344,0.8247,4500.0,10.97,53.08,0.6167,high,standard,79.0,2000.0,7,6,0.1
W_02909,Z_DEL_001,Delhi,Delhi_Central,Zomato,summer,13,8.96,0,0.3218,0.9673,0.8686,5585.6,15.84,56.88,0.6502,medium,nano,25.0,500.0,7,2,0.25
W_02910,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,winter,1,8.88,4,0.4372,0.3953,0.2931,4500.0,14.38,41.75,0.4395,high,standard,79.0,2000.0,7,6,0.1
W_02911,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,summer,6,11.55,5,0.8715,0.6169,0.4595,5364.22,17.43,49.65,0.7347,high,premium,99.0,3500.0,7,7,0.0
W_02912,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,festival,15,5.04,1,0.7451,0.5062,0.4208,6379.41,17.88,57.54,0.5754,medium,premium,99.0,3500.0,7,7,0.0
W_02913,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,monsoon,26,5.79,0,0.2566,0.9603,0.9357,4500.0,13.11,36.61,0.6003,low,basic,49.0,1000.0,7,4,0.2
W_02914,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,festival,16,7.3,1,0.8913,0.6214,0.4461,7547.24,22.51,54.08,0.6938,medium,nano,25.0,500.0,7,2,0.25
W_02915,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,winter,23,8.94,2,0.2641,0.99,0.8389,4500.0,10.14,58.84,0.6322,medium,nano,25.0,500.0,7,2,0.25
W_02916,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,festival,37,7.31,1,0.5357,0.8446,0.4025,4500.0,13.01,40.31,0.5992,low,basic,49.0,1000.0,7,4,0.2
W_02917,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zepto,monsoon,58,7.1,1,0.7715,0.6155,0.4886,4582.42,14.72,50.21,0.6519,low,nano,25.0,500.0,7,2,0.25
W_02918,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,monsoon,18,5.28,0,0.8009,0.6165,0.452,4500.0,13.58,42.54,0.6406,low,nano,25.0,500.0,7,2,0.25
W_02919,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,monsoon,20,5.7,3,0.8191,0.6322,0.4959,4500.0,8.4,45.68,0.6646,medium,standard,79.0,2000.0,7,6,0.1
W_02920,Z_DEL_001,Delhi,Delhi_Central,Amazon,winter,13,7.25,1,0.3375,0.8929,0.9372,5294.24,17.13,49.84,0.6359,medium,standard,79.0,2000.0,7,6,0.1
W_02921,Z_HYD_001,Hyderabad,Hyderabad_Central,Zepto,summer,2,10.88,2,0.5423,0.8136,0.4034,4920.28,13.87,57.23,0.6349,high,premium,99.0,3500.0,7,7,0.0
W_02922,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,winter,47,4.6,0,0.7593,0.5557,0.4663,4500.0,12.54,48.12,0.6064,low,premium,99.0,3500.0,7,7,0.0
W_02923,Z_CHE_001,Chennai,Chennai_Central,Zomato,monsoon,24,8.93,0,0.8528,0.8132,0.3675,4500.0,11.07,51.53,0.7371,medium,nano,25.0,500.0,7,2,0.25
W_02924,Z_DEL_001,Delhi,Delhi_Central,Swiggy,festival,34,9.78,0,0.3541,0.839,0.8295,4500.0,18.28,34.42,0.6203,low,basic,49.0,1000.0,7,4,0.2
W_02925,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,winter,14,7.94,6,0.8039,0.5506,0.429,6095.52,18.5,53.13,0.6518,medium,premium,99.0,3500.0,7,7,0.0
W_02926,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,monsoon,6,6.94,2,0.6285,0.9542,0.3467,4500.0,12.88,44.67,0.6596,medium,nano,25.0,500.0,7,2,0.25
W_02927,Z_DEL_001,Delhi,Delhi_Central,Zomato,monsoon,25,9.64,5,0.3064,0.9076,0.7871,4500.0,8.05,48.4,0.6163,medium,basic,49.0,1000.0,7,4,0.2
W_02928,Z_CHE_002,Chennai,Chennai_Suburban,Blinkit,festival,26,6.59,1,0.6724,0.7808,0.2983,4500.0,10.57,38.03,0.6135,low,nano,25.0,500.0,7,2,0.25
W_02929,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,summer,28,7.63,1,0.4767,0.4153,0.3788,5845.37,15.7,60.05,0.4594,medium,nano,25.0,500.0,7,2,0.25
W_02930,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,summer,20,8.25,1,0.588,0.8187,0.41,6508.86,20.62,50.9,0.6309,low,basic,49.0,1000.0,7,4,0.2
W_02931,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,summer,3,11.33,6,0.8686,0.6423,0.4183,5316.13,16.72,51.27,0.731,high,nano,25.0,500.0,7,2,0.25
W_02932,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,summer,15,7.11,1,0.7247,0.7214,0.4916,4824.38,15.2,51.18,0.6646,medium,standard,79.0,2000.0,7,6,0.1
W_02933,Z_MUM_002,Mumbai,Mumbai_Suburbs,Amazon,summer,58,7.07,0,0.6845,0.522,0.4584,5025.08,17.58,46.11,0.5855,low,nano,25.0,500.0,7,2,0.25
W_02934,Z_DEL_002,Delhi,Delhi_NCR,Zomato,monsoon,5,8.49,2,0.311,0.8022,0.8008,4500.0,13.9,45.11,0.5802,high,nano,25.0,500.0,7,2,0.25
W_02935,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,monsoon,37,6.19,0,0.7758,0.6296,0.546,6485.05,23.95,43.67,0.6593,low,standard,79.0,2000.0,7,6,0.1
W_02936,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,monsoon,52,8.37,0,0.6829,0.9008,0.3614,4761.67,13.57,56.58,0.6838,low,nano,25.0,500.0,7,2,0.25
W_02937,Z_DEL_002,Delhi,Delhi_NCR,Zomato,winter,1,8.72,6,0.2788,0.9563,0.8539,4500.0,8.0,44.3,0.6294,high,basic,49.0,1000.0,7,4,0.2
W_02938,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,festival,8,9.3,3,0.3567,0.3364,0.3225,5521.12,18.84,47.27,0.3851,medium,standard,79.0,2000.0,7,6,0.1
W_02939,Z_DEL_002,Delhi,Delhi_NCR,Blinkit,winter,17,8.65,4,0.2853,0.9612,0.8704,4500.0,15.15,39.68,0.6357,medium,basic,49.0,1000.0,7,4,0.2
W_02940,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,summer,16,10.17,2,0.7344,0.7046,0.4522,6840.12,24.09,45.79,0.6869,medium,premium,99.0,3500.0,7,7,0.0
W_02941,Z_CHE_001,Chennai,Chennai_Central,Amazon,monsoon,15,7.79,2,0.6928,0.8377,0.427,4500.0,9.41,54.06,0.6766,medium,nano,25.0,500.0,7,2,0.25
W_02942,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,monsoon,13,7.84,4,0.4222,0.3758,0.3718,4500.0,11.76,42.37,0.4241,medium,standard,79.0,2000.0,7,6,0.1
W_02943,Z_DEL_001,Delhi,Delhi_Central,Zomato,monsoon,31,9.1,0,0.3168,0.9473,0.9272,4500.0,15.16,39.09,0.6519,low,standard,79.0,2000.0,7,6,0.1
W_02944,Z_DEL_001,Delhi,Delhi_Central,Zomato,monsoon,46,9.36,1,0.3527,0.9116,0.7595,5303.86,18.69,45.77,0.6292,low,standard,79.0,2000.0,7,6,0.1
W_02945,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,summer,27,9.89,3,0.8646,0.5956,0.503,4500.0,9.06,58.78,0.7174,medium,premium,99.0,3500.0,7,7,0.0
W_02946,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,summer,24,8.47,2,0.5271,0.7669,0.3793,6463.46,18.15,57.43,0.5875,medium,nano,25.0,500.0,7,2,0.25
W_02947,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,monsoon,12,7.41,1,0.7249,0.7069,0.5509,4500.0,13.65,39.65,0.6721,medium,basic,49.0,1000.0,7,4,0.2
W_02948,Z_DEL_001,Delhi,Delhi_Central,Amazon,festival,19,9.46,1,0.3685,0.9035,0.84,4757.1,16.73,45.87,0.6434,medium,premium,99.0,3500.0,7,7,0.0
W_02949,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,festival,19,6.09,1,0.93,0.6239,0.3982,5660.09,19.81,46.07,0.6913,medium,nano,25.0,500.0,7,2,0.25
W_02950,Z_DEL_001,Delhi,Delhi_Central,Zomato,festival,22,6.42,2,0.3299,0.99,0.9113,4750.16,13.69,55.98,0.6371,medium,basic,49.0,1000.0,7,4,0.2
W_02951,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,festival,29,5.05,1,0.7779,0.5889,0.4639,5371.56,14.11,61.38,0.6202,medium,premium,99.0,3500.0,7,7,0.0
W_02952,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,festival,18,8.82,2,0.4501,0.4231,0.3223,7010.38,26.98,41.91,0.4443,medium,premium,99.0,3500.0,7,7,0.0
W_02953,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,monsoon,7,10.23,3,0.7742,0.5348,0.4095,4500.0,13.82,50.82,0.646,medium,basic,49.0,1000.0,7,4,0.2
W_02954,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,summer,33,8.52,0,0.5065,0.3925,0.3137,4530.36,15.6,46.83,0.4627,low,basic,49.0,1000.0,7,4,0.2
W_02955,Z_MUM_001,Mumbai,Mumbai_Coastal,Blinkit,monsoon,1,10.27,2,0.7885,0.6472,0.3755,4500.0,12.92,54.85,0.6778,high,premium,99.0,3500.0,7,7,0.0
W_02956,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,monsoon,17,7.14,2,0.6522,0.6078,0.4779,5464.55,18.14,48.59,0.5981,medium,nano,25.0,500.0,7,2,0.25
W_02957,Z_MUM_001,Mumbai,Mumbai_Coastal,Blinkit,monsoon,16,10.38,1,0.8296,0.6083,0.4366,5535.21,18.75,47.61,0.6962,medium,basic,49.0,1000.0,7,4,0.2
W_02958,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,winter,25,6.81,3,0.8274,0.6191,0.5883,4500.0,8.0,48.92,0.6976,medium,nano,25.0,500.0,7,2,0.25
W_02959,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,festival,16,7.76,1,0.714,0.5991,0.5632,5356.25,18.32,47.16,0.6383,medium,standard,79.0,2000.0,7,6,0.1
W_02960,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,summer,8,7.07,0,0.4339,0.4506,0.3056,4500.0,14.16,49.58,0.4327,medium,standard,79.0,2000.0,7,6,0.1
W_02961,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,winter,44,5.3,2,0.2973,0.9574,0.7526,4500.0,8.58,53.82,0.5836,low,nano,25.0,500.0,7,2,0.25
W_02962,Z_CHE_001,Chennai,Chennai_Central,Swiggy,festival,25,5.73,0,0.7755,0.8245,0.3827,4500.0,13.77,42.56,0.6766,low,nano,25.0,500.0,7,2,0.25
W_02963,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,winter,26,9.73,0,0.5653,0.9113,0.3479,5362.83,14.72,58.75,0.6565,medium,standard,79.0,2000.0,7,6,0.1
W_02964,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,summer,17,8.04,2,0.8156,0.629,0.3883,4500.0,13.12,38.75,0.6674,medium,basic,49.0,1000.0,7,4,0.2
W_02965,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,festival,22,5.51,1,0.8472,0.6266,0.5016,6624.16,20.39,52.41,0.6708,low,basic,49.0,1000.0,7,4,0.2
W_02966,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,festival,27,11.87,1,0.6856,0.5826,0.515,4725.7,21.5,35.46,0.6497,medium,standard,79.0,2000.0,7,6,0.1
W_02967,Z_CHE_001,Chennai,Chennai_Central,Zomato,summer,42,5.85,1,0.8236,0.8288,0.4328,4500.0,12.2,42.18,0.7133,low,premium,99.0,3500.0,7,7,0.0
W_02968,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,summer,8,6.68,1,0.853,0.7172,0.5239,4500.0,10.06,48.92,0.7189,medium,basic,49.0,1000.0,7,4,0.2
W_02969,Z_MUM_002,Mumbai,Mumbai_Suburbs,Amazon,winter,47,7.45,1,0.674,0.5789,0.4226,4500.0,15.76,45.28,0.5988,low,basic,49.0,1000.0,7,4,0.2
W_02970,Z_DEL_002,Delhi,Delhi_NCR,Amazon,winter,6,8.08,0,0.2824,0.9283,0.8111,4500.0,9.89,50.5,0.6087,medium,standard,79.0,2000.0,7,6,0.1
W_02971,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,summer,28,11.44,1,0.6064,0.8193,0.4359,4500.0,9.12,34.15,0.6747,medium,premium,99.0,3500.0,7,7,0.0
W_02972,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,summer,25,8.96,1,0.7833,0.5541,0.4901,5784.21,19.84,47.02,0.6602,medium,basic,49.0,1000.0,7,4,0.2
W_02973,Z_MUM_001,Mumbai,Mumbai_Coastal,Amazon,monsoon,5,9.76,1,0.9193,0.5371,0.3867,4508.78,13.73,52.95,0.6991,high,nano,25.0,500.0,7,2,0.25
W_02974,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,monsoon,9,6.48,0,0.4063,0.4347,0.319,5744.53,18.81,49.27,0.4115,medium,premium,99.0,3500.0,7,7,0.0
W_02975,Z_HYD_001,Hyderabad,Hyderabad_Central,Blinkit,summer,7,8.19,5,0.5285,0.743,0.3563,5152.45,17.03,48.81,0.5744,medium,standard,79.0,2000.0,7,6,0.1
W_02976,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,winter,5,8.19,8,0.5107,0.3866,0.3651,4500.0,13.23,37.53,0.4738,high,nano,25.0,500.0,7,2,0.25
W_02977,Z_CHE_001,Chennai,Chennai_Central,Zomato,monsoon,19,9.76,4,0.7617,0.8305,0.4175,6816.79,20.28,54.21,0.7206,medium,standard,79.0,2000.0,7,6,0.1
W_02978,Z_CHE_001,Chennai,Chennai_Central,Zomato,summer,51,7.73,1,0.7293,0.8219,0.4378,4500.0,13.63,52.36,0.691,low,basic,49.0,1000.0,7,4,0.2
W_02979,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,summer,25,6.62,0,0.8377,0.6525,0.4932,4500.0,15.71,35.45,0.6883,low,basic,49.0,1000.0,7,4,0.2
W_02980,Z_DEL_002,Delhi,Delhi_NCR,Zepto,summer,19,7.34,1,0.2642,0.8602,0.7228,4500.0,8.0,58.37,0.5539,low,basic,49.0,1000.0,7,4,0.2
W_02981,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,monsoon,55,6.12,1,0.7694,0.6108,0.4184,4500.0,10.52,54.07,0.6277,low,premium,99.0,3500.0,7,7,0.0
W_02982,Z_CHE_001,Chennai,Chennai_Central,Swiggy,summer,4,9.8,1,0.7829,0.7342,0.432,5494.4,17.38,51.0,0.7082,high,premium,99.0,3500.0,7,7,0.0
W_02983,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,winter,45,8.01,0,0.44,0.3967,0.3671,6065.84,16.28,60.08,0.4453,low,standard,79.0,2000.0,7,6,0.1
W_02984,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,monsoon,17,8.99,0,0.7343,0.5978,0.4885,6862.94,18.6,59.51,0.6494,medium,basic,49.0,1000.0,7,4,0.2
W_02985,Z_KOL_001,Kolkata,Kolkata_Central,Amazon,winter,31,6.54,0,0.7374,0.6419,0.5027,4500.0,12.65,43.51,0.648,low,nano,25.0,500.0,7,2,0.25
W_02986,Z_DEL_002,Delhi,Delhi_NCR,Amazon,monsoon,25,6.74,1,0.2497,0.9817,0.7436,4500.0,8.0,57.43,0.5778,low,basic,49.0,1000.0,7,4,0.2
W_02987,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,festival,24,11.86,0,0.4971,0.4099,0.2963,8410.24,25.79,52.61,0.4828,medium,basic,49.0,1000.0,7,4,0.2
W_02988,Z_CHE_001,Chennai,Chennai_Central,Zomato,festival,6,9.23,2,0.8246,0.9163,0.3863,7608.5,21.85,56.16,0.7548,medium,standard,79.0,2000.0,7,6,0.1
W_02989,Z_HYD_001,Hyderabad,Hyderabad_Central,Blinkit,summer,18,10.14,0,0.5851,0.7955,0.3583,4500.0,11.01,39.8,0.6324,medium,nano,25.0,500.0,7,2,0.25
W_02990,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,summer,13,8.5,2,0.7887,0.6918,0.5704,4500.0,14.21,44.98,0.711,medium,basic,49.0,1000.0,7,4,0.2
W_02991,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,monsoon,14,7.66,1,0.2646,0.9854,0.9102,5522.57,17.81,50.0,0.6239,medium,premium,99.0,3500.0,7,7,0.0
W_02992,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,winter,25,10.1,2,0.6093,0.8712,0.3724,4500.0,14.03,51.7,0.6721,medium,basic,49.0,1000.0,7,4,0.2
W_02993,Z_BLR_002,Bangalore,Bangalore_East,Blinkit,monsoon,23,9.52,1,0.3616,0.3399,0.3104,4500.0,9.78,49.75,0.3936,medium,basic,49.0,1000.0,7,4,0.2
W_02994,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,monsoon,12,9.53,0,0.512,0.7273,0.3533,5002.98,16.93,47.66,0.5731,medium,nano,25.0,500.0,7,2,0.25
W_02995,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,winter,20,6.48,2,0.7598,0.5695,0.4322,6086.69,18.38,53.43,0.6238,medium,premium,99.0,3500.0,7,7,0.0
W_02996,Z_DEL_002,Delhi,Delhi_NCR,Zomato,winter,21,5.89,0,0.2657,0.8863,0.7868,5456.72,17.81,49.42,0.5628,low,basic,49.0,1000.0,7,4,0.2
W_02997,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,festival,4,9.97,6,0.4635,0.4489,0.367,9044.88,25.05,58.24,0.4755,high,standard,79.0,2000.0,7,6,0.1
W_02998,Z_CHE_001,Chennai,Chennai_Central,Zomato,summer,42,4.86,0,0.7647,0.8184,0.4352,5832.7,17.6,53.44,0.6763,low,standard,79.0,2000.0,7,6,0.1
W_02999,Z_DEL_001,Delhi,Delhi_Central,Zomato,summer,6,10.66,2,0.3044,0.9856,0.8541,5102.64,15.37,53.56,0.662,medium,basic,49.0,1000.0,7,4,0.2
W_03000,Z_CHE_001,Chennai,Chennai_Central,Swiggy,festival,56,7.4,0,0.8038,0.9219,0.4303,5668.03,20.2,45.25,0.7393,low,nano,25.0,500.0,7,2,0.25
W_03001,Z_CHE_001,Chennai,Chennai_Central,Zomato,monsoon,45,6.66,0,0.7422,0.7824,0.3902,4500.0,9.71,45.66,0.6645,low,standard,79.0,2000.0,7,6,0.1
W_03002,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,winter,55,5.5,0,0.4827,0.3751,0.3693,4500.0,13.16,50.87,0.4316,low,premium,99.0,3500.0,7,7,0.0
W_03003,Z_DEL_001,Delhi,Delhi_Central,Zepto,monsoon,50,4.9,0,0.3357,0.8186,0.9402,4868.63,15.93,49.29,0.5861,low,standard,79.0,2000.0,7,6,0.1
